trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,LODG,BRNLEV9,PLTHT9,NOHAV,RTNO,STARCH,BRNHB9,ANGBR9,STMDI9,PPSTD9,SHTWT,BRNHT9,PLTHT6,FYLD,DYLD,HI,BRNHT6
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1076P0077_1341,TMS18F1076P0077,1341,14,,1,14,10,0,2,174.6666667,8,24,,3,79.67,23.03,2,15.6,90.83333333,177,9.9,3.8,0.32,95
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1265P0030_1342,TMS18F1265P0030,1342,14,,1,14,9,0,0,93.33333333,8,7,24.21,1,,13.66,2,3.5,,96.66666667,6.9,2.1,0.6,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1348P0131_1343,TMS18F1348P0131,1343,14,,1,14,8,2,2,190.8333333,5,28,,3,89.14,30.53,1,21.95,88.66666667,216.6666667,20.3,8,0.41,108.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1058P0020_1344,TMS18F1058P0020,1344,14,,1,14,7,5,2,175,6,16,,2,70.02,23.8,1,3.6,107.5,211.6666667,4.9,1.7,0.5,111.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1139P0076_1345,TMS18F1139P0076,1345,14,,1,14,6,2,2,173.3333333,9,37,31.13,3,86.54,26.48,2,11.2,72.5,158.3333333,21.9,8.4,0.59,73.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1341P0044_1346,TMS18F1341P0044,1346,14,,1,14,5,3,3,185,9,14,15.24,3,86.07,28.83,1,11.7,87.5,193.3333333,19.2,4.1,0.55,88.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1350P0026_1347,TMS18F1350P0026,1347,14,,1,14,4,1,3,155,8,22,,3,,26.72,2,10.8,52.83333333,161.6666667,17,6.5,0.54,55
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1038P0056_1348,TMS18F1038P0056,1348,14,,1,14,3,0,2,113.3333333,9,33,23.92,3,,22.11,2,12.65,61.66666667,115,16.1,5.2,0.49,51.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1396P0032_1349,TMS18F1396P0032,1349,14,,1,14,2,1,2,207.5,6,14,,3,,33.39,2,15.7,108.75,228.3333333,6.1,,0.22,103.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA000070_1350,IITA-TMS-IBA000070,1350,14,1,1,14,1,1,2,167.5,9,45,,2,85.13,25.93,2,20.35,66.66666667,150,26,8.3,0.49,66.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1003P0009_1351,TMS18F1003P0009,1351,15,,1,15,1,0,3,175.8333333,9,33,31.08,3,81.28,27.76,2,20.8,65.83333333,216.6666667,23.6,8.7,0.46,65
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1346P0023_1352,TMS18F1346P0023,1352,15,,1,15,2,0,3,144.1666667,9,39,,3,85.47,25.49,2,9.15,47.5,145,15.5,4.8,0.56,56.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA000070_1353,IITA-TMS-IBA000070,1353,15,1,1,15,3,0,1,204.1666667,9,51,,3,79.23,31.1,2,20.25,87.5,175,33.8,11.2,0.56,81.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1335P0021_1354,TMS18F1335P0021,1354,15,,1,15,4,2,2,193.3333333,5,9,23.11,3,75.02,24.9,2,15.8,119,250,12,4,0.36,131.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS181313P0053_1355,TMS18F1313P0053,1355,15,,1,15,5,1,2,205.8333333,9,45,28.42,3,83.29,32.23,1,13.85,118.3333333,220,29.4,11.6,0.61,110
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1175P0053_1356,TMS18F1175P0053,1356,15,,1,15,6,0,2,126.6666667,9,39,14.1,3,76.27,22.08,2,19.15,58.66666667,141.6666667,15.2,3.4,0.37,70
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1208P0007_1357,TMS18F1208P0007,1357,15,,1,15,7,0,2,150,9,39,19.83,3,81.47,25.66,2,15.65,68.33333333,145,22.9,5.9,0.52,70
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1306P0127_1358,TMS18F1306P0127,1358,15,,1,15,8,1,3,207.5,9,29,32.31,3,74.28,30.01,1,18,76.66666667,216.6666667,26.5,10.8,0.52,70
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1344P0198_1359,TMS18F1344P0198,1359,15,,1,15,9,1,2,119.1666667,9,18,,3,,25.58,1,7.3,65,128.3333333,15.2,,0.61,66.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1349P0123_1360,TMS18F1349P0123,1360,15,,1,15,10,9,4,170.8333333,7,13,,3,85.44,29.16,1,18.75,31.66666667,180,5.7,,0.18,41.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1318P0016_1361,TMS18F1318P0016,1361,15,,1,15,11,2,2,155.8333333,5,19,21.34,3,82.04,21.02,1,4.85,82.5,136.6666667,11.5,3,0.64,76.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1331P0013_1362,TMS18F1331P0013,1362,15,,1,15,12,2,2,215,9,16,20.91,3,89.04,27.13,2,15,128.3333333,221.6666667,17.7,4.5,0.47,120
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA30572_1363,IITA-TMS-IBA30572,1363,15,1,1,15,13,4,2,187.5,8,26,,3,88.83,26.5,2,8.7,94.16666667,186.6666667,10.3,3.2,0.47,90
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1280P0140_1364,TMS18F1280P0140,1364,15,,1,15,14,0,2,146.6666667,9,43,20.42,4,87.59,23.64,1,11.5,79,151.6666667,31.1,8.3,0.67,67.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS181447P0078_1365,TMS18F1447P0078,1365,15,,1,15,15,7,4,178.3333333,9,15,,3,89.45,28.66,1,35.2,39.16666667,161.6666667,5.7,2.1,0.11,20
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1217P0034_1366,TMS18F1217P0034,1366,15,,1,15,16,8,1,225.8333333,9,52,,4,66.61,27.99,2,29.75,168.3333333,216.6666667,24.6,8.1,0.38,151.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1389P0031_1367,TMS18F1389P0031,1367,15,,1,15,17,8,3,162.5,9,19,,3,68.92,22.89,1,15.7,67.5,201.6666667,5,,0.19,65
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1092P0016_1368,TMS18F1092P0016,1368,15,,1,15,18,6,3,173.3333333,9,24,,3,96.24,29.16,2,24.15,80,181.6666667,11.9,4.3,0.27,36.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1025P0041_1369,TMS18F1025P0041,1369,15,,1,15,19,2,2,183.3333333,9,23,31.43,3,81.18,24.38,1,15.85,73.33333333,176.6666667,19.9,7.3,0.48,62
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1355p0025_1370,TMS18F1355p0025,1370,15,,1,15,20,1,2,207.5,9,32,,3,75.23,24,1,19.8,113,206.6666667,23.2,6.4,0.47,51.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1350P0038_1371,TMS18F1350P0038,1371,15,,1,15,21,0,2,148.3333333,9,60,,3,76.36,20.47,3,9.45,95,165,31.3,10.1,0.71,93.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1355P0089_1372,TMS18F1355P0089,1372,15,,1,15,22,3,0,261.6666667,9,25,,1,,24.89,1,17.55,,231.6666667,15.1,5.9,0.39,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1310P0151_1373,TMS18F1310P0151,1373,15,,1,15,23,1,0,219.1666667,9,53,31.13,1,,23.55,3,22.85,,220,21.3,8.3,0.41,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA980581_1374,IITA-TMS-IBA980581,1374,15,1,1,15,24,1,1,224.1666667,9,57,,4,69.01,33.74,1,24.1,125.8333333,233.3333333,23.8,7.8,0.43,130
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1081P0014_1375,TMS18F1081P0014,1375,15,,1,15,25,4,0,296.6666667,9,25,33.82,1,,28.2,2,29.5,,286.6666667,14.5,5.7,0.27,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1447P0002_1376,TMS18F1447P0002,1376,16,,1,16,25,2,3,172.5,9,14,23.31,3,85.3,26.36,1,22.05,19.16666667,180,14.1,4,0.32,16.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1320P0032_1377,TMS18F1320P0032,1377,16,,1,16,24,0,2,140,9,43,21.37,3,74.18,20.47,3,9.45,85.83333333,161.6666667,15.4,5.1,0.55,85
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1372P0001_1378,TMS18F1372P0001,1378,16,,1,16,23,0,3,104.1666667,8,36,,3,55.08,20.12,1,9.45,40,116.6666667,23.1,8,0.65,41.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1562P0026_1379,TMS18F1562P0026,1379,16,,1,16,22,1,4,196.6666667,9,20,28.42,3,77.98,28.08,1,21.5,36.66666667,220,17.3,6.1,0.38,15
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1296P0071_1380,TMS18F1296P0071,1380,16,,1,16,21,8,2,220.8333333,9,14,,3,78.48,27.88,2,20.35,97,223.3333333,10.5,4.2,0.28,95
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1324P0200_1381,TMS18F1324P0200,1381,16,,1,16,20,3,3,218.3333333,9,30,,3,84.56,28.4,1,11.5,71.66666667,210,9.3,3.6,0.38,56.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1562P0025_1382,TMS18F1562P0025,1382,16,,1,16,19,8,4,218.3333333,9,9,,3,73.07,26.18,1,21.75,68.33333333,211.6666667,2.4,,0.08,26.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1364P0027_1383,TMS18F1364P0027,1383,16,,1,16,18,4,2,186,3,14,,,,,,9.75,122.5,225,7.2,1.8,0.36,120
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1349P0126_1384,TMS18F1349P0126,1384,16,,1,16,17,0,1,192.5,9,60,31.83,4,81.64,23.44,2,23.55,105.8333333,180,29.6,11.4,0.49,123.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1361P0018_1385,TMS18F1361P0018,1385,16,,1,16,16,1,3,194.1666667,9,50,26.47,3,80.76,28.05,2,21.3,80.83333333,175,33.1,11.1,0.54,75.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1076P0066_1386,TMS18F1076P0066,1386,16,,1,16,15,0,3,150,9,45,21.92,3,90.52,25.19,1,15.4,54.16666667,145,28.3,8,0.58,50
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1344P0133_1387,TMS18F1344P0133,1387,16,,1,16,14,2,2,163.3333333,8,43,23.34,3,83.4,23.32,2,6.8,106.6666667,170,26,6.9,0.74,113.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1320P0086_1388,TMS18F1320P0086,1388,16,,1,16,13,0,2,210.8333333,9,46,,3,85.4,25.48,2,20.5,111.6666667,188.3333333,23.5,7,0.46,116.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1178P0046_1389,TMS18F1178P0046,1389,16,,1,16,12,1,0,156.6666667,9,52,,1,,19.52,2,9.2,112.5,176.6666667,24.2,8.2,0.66,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA982101_1390,IITA-TMS-IBA982101,1390,16,1,1,16,11,0,2,157.5,9,22,,3,78.67,30.41,1,25.3,63.33333333,165,19.4,6.1,0.37,50
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1306P0135_1391,TMS18F1306P0135,1391,16,,1,16,10,2,2,181.6666667,9,25,,2,63.49,26.18,1,27.25,88.33333333,180,18.4,6.6,0.34,70
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1217P0075_1392,TMS18F1217P0075,1392,16,,1,16,9,0,2,136.6666667,9,7,26.71,3,95.51,27.07,2,8.3,72.5,128.3333333,5.6,1.9,0.34,68.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1324P0003_1393,TMS18F1324P0003,1393,16,,1,16,8,0,2,144.1666667,9,46,24.93,3,,17.79,2,7.95,88.66666667,143.3333333,23.3,7.3,0.69,100
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1396P0017_1394,TMS18F1396P0017,1394,16,,1,16,7,4,3,200,6,6,,3,92.06,28.93,1,20.4,93.75,208.3333333,1.5,,0.05,91.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1353P0038_1395,TMS18F1353P0038,1395,16,,1,16,6,0,0,245.8333333,9,64,28.75,1,,23.84,2,37.1,,251.6666667,42.3,16.7,0.46,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMEB419_1396,TMEB419,1396,16,1,1,16,5,4,0,257.5,,0,,1,,29.33,1,11.35,155,233.3333333,4.2,,0.22,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1478P0047_1397,TMS18F1478P0047,1397,16,,1,16,4,0,1,157.5,2,11,21.36,3,,23.34,1,5.5,107.5,171.6666667,4.4,1.3,0.38,112.5
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1481P0015_1398,TMS18F1481P0015,1398,16,,1,16,3,8,1,142.5,9,14,,2,66.13,21.46,1,20.25,90,118.3333333,5.9,2.3,0.18,107.5
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1338P0067_1399,TMS18F1338P0067,1399,16,,1,16,2,0,2,172.5,9,52,,2,,26.29,3,27.15,120,178.3333333,26.9,8.1,0.43,118.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS181258P0156_1400,TMS18F1258P0156,1400,16,,1,16,1,0,3,129.1666667,9,53,27.04,3,83,22.24,2,15.95,43.33333333,131.6666667,36.7,12.5,0.63,61.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1047P0046_1401,TMS18F1047P0046,1401,17,,1,17,1,2,2,179.1666667,6,11,22.62,3,92.1,26.77,1,9.5,73.33333333,180,9,2.7,0.42,76.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1335P0001_1402,TMS18F1335P0001,1402,17,,1,17,2,2,2,160.8333333,5,6,,,,,,4.6,77,160,3,1.1,0.33,71.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1040P0032_1403,TMS18F1040P0032,1403,17,,1,17,3,2,3,180.8333333,9,37,21.41,3,90.66,29.5,2,22.5,69.16666667,193.3333333,32.4,9.7,0.52,75
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1342P0017_1404,TMS18F1342P0017,1404,17,,1,17,4,0,2,142.5,3,20,27.33,3,,19.53,1,5.55,75,130,13.7,4.6,0.65,66.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1314P0026_1405,TMS18F1314P0026,1405,17,,1,17,5,0,4,193.3333333,0,,,3,100.9,27.33,1,20,58.33333333,183.3333333,13.1,4.6,0.33,28.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1165P0018_1406,TMS18F1165P0018,1406,17,,1,17,6,2,2,148.3333333,9,38,,3,70.49,23.14,1,10.7,70.83333333,147.6666667,18.1,4.7,0.56,71.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMEB419_1407,TMEB419,1407,17,1,1,17,7,3,0,233.3333333,5,8,,1,,24.3,1,20.15,,240,4.7,1.6,0.15,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1327P0013_1408,TMS18F1327P0013,1408,17,,1,17,8,2,3,142.5,9,53,,3,87.63,22.95,2,14.5,49.16666667,156.6666667,24.7,10.1,0.56,51.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1349P0149_1409,TMS18F1349P0149,1409,17,,1,17,9,7,2,207.5,9,20,,3,78.86,31.08,1,21.25,103.8333333,213.3333333,13.4,3.9,0.32,98.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA30572_1410,IITA-TMS-IBA30572,1410,17,1,1,17,10,1,2,188.3333333,9,27,,3,86.66,30.46,1,10.15,127,191.6666667,9.6,2.1,0.41,91.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1051P0063_1411,TMS18F1051P0063,1411,17,,1,17,11,9,2,171.6666667,9,10,,3,76.33,25.64,1,19.55,63.33333333,181.6666667,3.5,1.4,0.12,61.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1369P0010_1412,TMS18F1369P0010,1412,17,,1,17,12,3,3,195.8333333,9,13,,3,95.61,28.38,1,18.5,61.66666667,211.6666667,6.7,2.8,0.21,55
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1221P0053_1413,TMS18F1221P0053,1413,17,,1,17,13,0,2,175.8333333,9,68,23.82,3,87.45,23.27,2,11.45,65.83333333,166.6666667,36.7,11.4,0.71,68.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1355P0120_1414,TMS18F1355P0120,1414,17,,1,17,14,8,3,213.3333333,9,33,,3,72.08,26.55,1,30.85,44.16666667,225,12.2,5,0.23,51.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1308P0114_1415,TMS18F1308P0114,1415,17,,1,17,15,1,1,171.6666667,7,18,25.03,3,,24.23,1,9.45,127.5,166.6666667,17.1,5.2,0.58,115
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1127P0010_1416,TMS18F1127P0010,1416,17,,1,17,16,1,3,193.3333333,9,59,23.74,3,72.5,29.39,1,24.3,61.5,193.3333333,31.8,12.2,0.5,65
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1324P0093_1417,TMS18F1324P0093,1417,17,,1,17,17,0,3,158.3333333,9,32,23.43,3,83.98,21.56,2,11.5,55.83333333,143.3333333,17.7,5.9,0.54,58.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA982101_1418,IITA-TMS-IBA982101,1418,17,1,1,17,18,0,2,207.5,9,64,,3,82.57,29.62,2,35.35,90.83333333,205,32.1,9.6,0.4,73.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1337P0044_1419,TMS18F1337P0044,1419,17,,1,17,19,0,3,132.5,9,57,26.74,3,66.26,17.96,2,10.9,30,138.3333333,36.9,12.1,0.72,28.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1338P0099_1420,TMS18F1338P0099,1420,17,,1,17,20,0,3,163.3333333,8,33,,3,88.42,24.44,1,11.35,55.83333333,180,20,7,0.57,91.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1348p0039_1421,TMS18F1348P0039,1421,17,,1,17,21,4,1,185,6,4,,2,,27.29,1,6.75,90,180,,,,80
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1350P0091_1422,TMS18F1350P0091,1422,17,,1,17,22,4,2,133.3333333,9,30,,3,77.15,29.09,2,9.6,58.33333333,123.3333333,24.8,9.4,0.66,48.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1107P0020_1423,TMS18F1107P0020,1423,17,,1,17,23,3,1,204.1666667,6,31,,3,,27.58,2,18.63,135.8333333,210,11.5,2.1,0.32,143.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1371P0001_1424,TMS18F1371P0001,1424,17,,1,17,24,3,2,187.5,8,26,25.32,3,74.84,30.91,1,14.1,75.33333333,180,20.1,7,0.52,73
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1303P0027_1425,TMS18F1303P0027,1425,17,,1,17,25,0,2,176.6666667,8,36,,,,,,18.25,84,180,24.5,7.6,0.5,90
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1469P0062_1426,TMS18F1469P0062,1426,18,,1,18,25,1,0,184.1666667,9,11,,2,,29.04,2,10,140,198.3333333,5.5,1.7,0.29,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1333p0013_1427,TMS18F1333p0013,1427,18,,1,18,24,0,3,149.1666667,9,41,23.88,3,77.45,29.01,2,10.75,45,160,31.8,10,0.69,28.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1280P0057_1428,TMS18F1280P0057,1428,18,,1,18,23,4,3,218.3333333,9,14,34.27,3,76.96,26.42,1,22.2,67,206.6666667,15.5,6.6,0.34,80
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1309P0074_1429,TMS18F1309P0074,1429,18,,1,18,22,2,1,221.8333333,9,66,25.48,3,81.43,27.1,2,31.2,132.5,213.3333333,25.7,5.2,0.38,135
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1395P0055_1430,TMS18F1395P0055,1430,18,,1,18,21,9,2,152.5,5,10,,3,82.51,22.34,2,8.7,63.33333333,160,8.9,3,0.43,55
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1447P0045_1431,TMS18F1447P0045,1431,18,,1,18,20,2,2,241.6666667,9,17,23.98,3,81.43,27.1,2,27.7,140,256.6666667,21.1,7.5,0.36,143.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1076P0112_1432,TMS18F1076P0112,1432,18,,1,18,19,9,4,175.3333333,9,42,,3,82.51,22.34,2,16.5,28.33333333,180,18.1,5.5,0.45,23.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1055P0044_1433,TMS18F1055P0044,1433,18,,1,18,18,8,3,231.6666667,9,21,,3,83.2,32.32,2,23.45,69.16666667,235,15.7,6.2,0.33,46.66666667
